tx_id,tx_size,tx_fee
1748,1917,63442
1749,595,91151
1750,1765,83125
1751,1234,58416
1752,1145,34285
1753,705,70376
1754,1594,89347
1755,868,4532
1756,825,35589
1757,908,11529
1758,1604,72174
1759,1603,67866
1760,1357,95902
1761,973,12017
1762,604,94840
1763,546,67867
1764,1957,53943
1765,1582,83936
1766,1707,35447
1767,587,87814
1768,883,10645
1769,1181,75876
1770,634,24797
1771,1187,68320
1772,285,4195
1773,468,48520
1774,1359,21832
1775,1977,57506
1776,875,56028
1777,1826,76607
1778,261,66654
1779,1495,57227
1780,1569,8863
1781,1468,65607
1782,772,5290
1783,1751,39764
1784,1937,97341
1785,880,53047
1786,1341,80145
1787,1030,66617
1788,982,11628
1789,294,20998
1790,1669,98594
1791,1584,16346
1792,963,86268
1793,541,69355
1794,960,67045
1795,1800,61235
1796,1276,52826
1797,1233,49282
1798,306,60426
1799,1148,54638
1800,813,81294
1801,1453,17508
1802,767,15950
1803,1740,42438
1804,1888,87702
1805,1594,8906
1806,1654,25144
1807,1799,87005
1808,872,81643
1809,1212,1419
1810,874,57722
1811,1589,88468
1812,485,33921
1813,571,31649
1814,1872,69050
1815,366,20100
1816,1737,25565
1817,1382,10550
1818,1833,16431
1819,661,94413
1820,1225,5467
1821,1909,39650
1822,1196,25811
1823,1817,38754
1824,1945,9773
1825,1225,85951
1826,685,36758
1827,490,53068
1828,734,74409
1829,369,45319
1830,817,41023
1831,1620,83863
1832,1164,8055
1833,1948,60388
1834,968,53001
1835,766,27807
1836,1804,72790
1837,1757,90966
1838,911,8569
1839,1998,75265
1840,514,19852
1841,609,29881
1842,1239,66358
1843,748,7768
1844,1496,42930
1845,1838,5871
1846,1956,44946
1847,1130,47205
1848,1271,68549
1849,1620,92820
1850,1379,5548
1851,544,51294
1852,1845,24412
1853,716,5447
1854,1006,50719
1855,777,90285
1856,481,76503
1857,1388,53778
1858,992,64292
1859,225,25841
1860,1329,39595
1861,1974,9889
1862,1472,85837
1863,854,7276
1864,1986,23954
1865,1689,89707
1866,1463,52440
1867,431,97527
1868,1181,94758
1869,1950,6762
1870,468,6020
1871,684,48418
1872,1573,31205
1873,459,49030
1874,1291,46106
1875,1401,88490
1876,1569,86206
1877,568,24372
1878,268,56895
1879,1975,83215
1880,952,95033
1881,1908,54862
1882,1113,13796
1883,1361,24999
1884,352,70011
1885,700,38543
1886,507,44170
1887,1391,25035
1888,1410,72335
1889,1554,26740
1890,1355,87397
1891,405,3558
1892,1237,1489
1893,713,56388
1894,949,83348
1895,876,42039
1896,1537,23223
1897,653,66903
1898,1068,94285
1899,459,42478
1900,749,16807
1901,1823,38375
1902,1091,26254
1903,937,30698
1904,365,16058
1905,1900,73312
1906,992,20669
1907,1199,93857
1908,833,14873
1909,289,29147
1910,472,79055
1911,1040,16733
1912,1328,1228
1913,1805,73344
1914,414,95786
1915,1941,84899
1916,510,46396
1917,370,81194
1918,506,62395
1919,626,53209
1920,741,96907
1921,1700,99952
1922,1203,35035
1923,1676,72616
1924,212,51868
1925,393,20831
1926,355,7529
1927,948,7321
1928,1457,8036
1929,1044,78232
1930,1542,53790
1931,1118,89290
1932,888,6400
1933,378,85083
1934,837,54721
1935,1370,3163
1936,1588,99107
1937,1147,21937
1938,1290,23598
1939,269,45537
1940,659,73874
1941,747,47418
1942,1872,50888
1943,980,56474
1944,567,96688
1945,1652,64830
1946,649,18714
1947,1794,47792
1948,748,35318
1949,1260,83850
1950,1648,89603
1951,393,72926
1952,454,84664
1953,746,69667
1954,1006,67911
1955,613,2265
1956,1060,57356
1957,1203,36528
1958,1589,21365
1959,361,42101
1960,224,90118
1961,657,94905
1962,229,81253
1963,615,27402
1964,1376,82298
1965,699,38591
1966,694,93980
1967,279,77309
1968,402,7112
1969,1905,52788
1970,1943,13178
1971,898,72799
1972,1320,2016
1973,335,86248
1974,982,8698
1975,1542,15160
1976,671,39525
1977,520,41121
1978,1672,41439
1979,593,6646
1980,745,67363
1981,1681,79147
1982,476,89350
1983,1706,59321
1984,676,22843
1985,906,2740
1986,1146,57194
1987,1644,46475
1988,804,30637
1989,302,20932
1990,1725,72348
1991,343,88714
1992,454,34461
1993,203,66054
1994,1196,8026
1995,274,22281
1996,1159,67332
1997,1293,16950
1998,1792,86778
1999,1266,17508
2000,425,46291
2001,1428,45442
2002,923,62451
2003,961,72111
2004,1635,47905
2005,939,39776
2006,645,88114
2007,861,26213
2008,1517,7988
2009,1791,32580
2010,828,39159
2011,638,12476
2012,553,39760
2013,1521,47796
2014,304,9181
2015,558,86959
2016,777,3263
2017,1432,15582
2018,1559,72777
2019,1724,35487
2020,1324,29712
2021,1982,73100
2022,1555,75333
2023,1645,4690
2024,1203,55060
2025,1198,64551
2026,1430,74753
2027,1104,46863
2028,1558,1398
2029,1645,25987
2030,912,43904
2031,955,88894
2032,1534,69501
2033,290,77673
2034,1749,30646
2035,608,32383
2036,1731,79564
2037,1417,16218
2038,1459,41201
2039,1501,39543
2040,1553,39354
2041,1803,3269
2042,1191,47417
2043,851,93943
2044,1847,12652
2045,1061,94613
2046,1954,17107
2047,775,71388
2048,1555,76823
2049,1742,61973
2050,1804,14728
2051,720,42702
2052,327,1273
2053,675,19419
2054,900,92763
2055,842,60425
2056,253,8335
2057,1229,76152
2058,1691,62995
2059,673,31858
2060,1394,87988
2061,1725,69085
2062,998,91923
2063,823,82696
2064,1644,55957
2065,1289,38149
2066,246,82132
2067,252,55471
2068,825,64436
2069,500,3474
2070,994,73958
2071,267,82922
2072,1240,57898
2073,1372,89209
2074,1579,68206
2075,630,7840
2076,220,3278
2077,1821,90510
2078,697,93351
2079,844,31579
2080,276,18529
2081,1609,67525
2082,745,98453
2083,942,89262
2084,403,67681
2085,1909,67094
2086,372,71220
2087,395,96313
2088,1970,96220
2089,643,56295
2090,201,82669
2091,685,75246
2092,1427,8750
2093,1399,14021
2094,1834,52445
2095,926,80936
2096,485,89598
2097,1770,75349
2098,891,81794
2099,1936,90972
2100,248,18936
2101,525,45986
2102,1970,51206
2103,1546,86968
2104,909,32939
2105,1550,26841
2106,1891,27111
2107,1244,47819
2108,1994,60473
2109,1433,11730
2110,980,23298
2111,1308,69281
2112,619,49062
2113,901,33812
2114,1635,49805
2115,648,92811
2116,827,96978
2117,1805,61954
2118,1747,51059
2119,1665,3746
2120,609,63424
2121,1826,75566
2122,248,39005
2123,308,76120
2124,1405,23032
2125,540,9581
2126,388,92286
2127,711,47323
2128,1057,60149
2129,1727,58604
2130,1676,91635
2131,905,79469
2132,840,55511
2133,831,40236
2134,1662,77600
2135,1785,67272
2136,953,79206
2137,1631,38347
2138,999,62876
2139,1260,30271
2140,858,27097
2141,711,11754
2142,1922,2958
2143,1280,49765
2144,497,67283
2145,756,2249
2146,1028,74241
2147,1555,94196
2148,1032,72566
2149,548,64548
2150,1759,36365
2151,1534,24320
2152,1623,56879
2153,226,84294
2154,406,66363
2155,1960,82791
2156,1098,93958
2157,636,71242
2158,1041,28765
2159,1688,41990
2160,394,18205
2161,1503,86926
2162,827,91984
2163,1935,84322
2164,1309,98230
2165,543,50000
2166,663,34381
2167,432,82324
2168,918,9270
2169,1546,34443
2170,686,20997
2171,1285,36917
2172,1098,43735
2173,1144,1545
2174,616,96425
2175,731,11186
2176,1561,76556
2177,285,1740
2178,1163,99238
2179,1452,89723
2180,1693,22470
2181,733,87988
2182,804,8899
2183,1823,31839
2184,1003,68865
2185,460,89198
2186,1626,38276
2187,1436,23964
2188,417,29983
2189,1714,19568
2190,887,61853
2191,1783,30694
2192,609,37326
2193,1132,58239
2194,423,30075
2195,288,22304
2196,1782,95045
2197,666,97984
2198,1629,50939
2199,706,61897
2200,688,85201
2201,1352,19646
2202,331,34538
2203,927,94436
2204,632,56211
2205,1714,79734
2206,807,58404
2207,1979,56454
2208,1285,31825
2209,1733,34911
2210,877,93018
2211,875,78065
2212,1952,93207
2213,901,38872
2214,962,39527
2215,1652,11094
2216,558,49894
2217,1384,67530
2218,1864,87368
2219,395,64414
2220,1020,24433
2221,798,80860
2222,1865,27697
2223,603,84698
2224,413,74143
2225,1094,69440
2226,1953,34085
2227,1275,32654
2228,1247,78423
2229,1710,39689
2230,1826,18395
2231,781,35808
2232,868,28702
2233,549,38544
2234,1448,77084
2235,716,36176
2236,567,5575
2237,1908,64981
2238,1655,8920
2239,1219,52357
2240,488,4418
2241,1724,90340
2242,1520,98110
2243,336,18386
2244,1309,31910
2245,1256,53891
2246,672,7698
2247,1444,28494
2248,1464,68443
2249,888,79114
2250,571,73340
2251,1073,79644
2252,1084,50338
2253,1855,81036
2254,1538,32016
2255,1776,97051
2256,1945,87980
2257,560,24960
2258,1165,49610
2259,1580,10510
2260,1154,81089
2261,855,85128
2262,1699,97403
2263,1622,93978
2264,530,96965
2265,1527,49770
2266,1926,25165
2267,1879,55778
2268,1348,41093
2269,711,31334
2270,1831,88349
2271,787,55407
2272,673,74848
2273,1675,28316
2274,769,66568
2275,1997,28478
2276,1174,75010
2277,1005,29174
2278,1887,67446
2279,454,54019
2280,759,72947
2281,208,27386
2282,1415,19456
2283,1264,77444
2284,746,96744
2285,230,32403
2286,1023,64742
2287,1694,14631
2288,1486,99412
2289,1856,97134
2290,1439,89336
2291,439,13608
2292,521,86749
2293,746,71175
2294,1378,58413
2295,960,58812
2296,590,46222
2297,1992,68784
2298,1314,84054
2299,237,6975
2300,789,46974
2301,1321,29464
2302,292,64247
2303,252,73440
2304,593,89520
2305,1057,28544
2306,1474,35355
2307,408,24751
2308,1094,36915
2309,285,81047
2310,613,59010
2311,773,62446
2312,288,78847
2313,728,11181
2314,1726,35729
2315,326,30831
2316,621,22039
2317,369,9191
2318,639,53651
2319,1831,31617
2320,586,46309
2321,876,49054
2322,890,20794
2323,455,98258
2324,947,37290
2325,442,87349
2326,286,34459
2327,1472,34399
2328,1792,35641
2329,205,99726
2330,1000,46068
2331,1172,27135
2332,1592,46008
2333,979,82939
2334,1760,89199
2335,1564,1457
2336,1883,3593
2337,429,95501
2338,977,23709
2339,1958,24977
2340,477,88463
2341,1888,22565
2342,1768,8431
2343,718,10865
2344,1745,88103
2345,252,82745
2346,235,94049
2347,1725,71333
2348,1410,76002
2349,1299,98128
2350,1682,41286
2351,1295,44043
2352,453,73988
2353,1499,77085
2354,617,47912
2355,1391,79584
2356,941,32409
2357,1681,32780
2358,1482,90368
2359,1998,37645
2360,1076,23967
2361,1187,4437
2362,487,55048
2363,1959,36937
2364,1023,86946
2365,986,72262
2366,1251,72234
2367,645,44542
2368,1006,42414
2369,1569,48087
2370,1304,44036
2371,1410,97827
2372,1425,64079
2373,1095,50959
2374,860,26477
2375,1836,80066
2376,1560,83718
2377,1500,13351
2378,1837,94280
2379,534,29842
2380,291,56351
2381,1522,45187
2382,976,33575
2383,1738,21754
2384,923,98512
2385,827,31608
2386,1909,54441
2387,1571,65426
2388,294,39102
2389,1161,15643
2390,1575,58832
2391,1544,24948
2392,546,9445
2393,1861,86299
2394,914,15465
2395,1786,39801
2396,848,71483
2397,469,90325
2398,1381,36495
2399,993,22234
2400,551,14330
2401,318,10958
2402,1497,19743
2403,1284,52545
2404,1860,27180
2405,428,53813
2406,1397,45933
2407,1629,88116
2408,1206,73731
2409,1568,92088
2410,1124,28587
2411,1853,29965
2412,955,22745
2413,1031,13364
2414,1438,33997
2415,1309,14893
2416,845,9199
2417,514,27371
2418,850,24938
2419,1364,29252
2420,1611,18181
2421,1155,86484
2422,540,28934
2423,283,49887
2424,1177,53534
2425,355,71252
2426,1925,79156
2427,1915,75283
2428,1893,91738
2429,1300,1926
2430,989,97213
2431,1761,81895
2432,514,55185
2433,1806,13589
2434,1787,4538
2435,1921,10340
2436,1235,44407
2437,1547,48195
2438,1762,97026
2439,849,14136
2440,892,80688
2441,1516,34534
2442,440,24843
2443,210,45887
2444,249,9746
2445,1170,90622
2446,876,93621
2447,817,19456
2448,1789,22562
2449,1485,66404
2450,1738,79544
2451,344,32255
2452,656,63799
2453,389,73377
2454,892,41459
2455,641,60367
2456,754,70059
2457,531,30730
2458,654,72445
2459,753,11339
2460,1333,16709
2461,370,58838
2462,1950,53647
2463,1160,22578
2464,1122,30168
2465,1217,54567
2466,1456,24337
2467,1493,92456
2468,281,63424
2469,802,93129
2470,1550,83009
2471,1456,49963
2472,566,90220
2473,1710,27822
2474,1760,69073
2475,1097,77544
2476,1503,81446
2477,965,1414
2478,1460,51787
2479,820,95415
2480,1062,7638
2481,959,43406
2482,1807,88644
2483,284,59736
2484,1294,56748
2485,527,87009
2486,1488,2093
2487,1301,60418
2488,1432,93305
2489,1303,76091
2490,1278,73842
2491,1009,65144
2492,1343,82703
2493,219,83559
2494,411,17739
2495,579,89670
2496,288,75850
2497,1732,69170
2498,261,72739
2499,1256,61760
2500,1617,54588
2501,1614,75487
2502,975,45529
2503,603,73955
2504,1701,30945
2505,1285,47374
2506,1174,53107
2507,1206,44411
2508,295,79713
2509,893,71526
2510,1645,10414
2511,297,45473
2512,1988,58394
2513,1134,75569
2514,229,25547
2515,1253,21703
2516,344,77129
2517,463,79521
2518,1718,67621
2519,499,41702
2520,1848,32879
2521,906,5637
2522,1480,88387
2523,745,79730
2524,990,49173
2525,287,66817
2526,843,24569
2527,1521,86506
2528,1086,93121
2529,1461,73507
2530,603,62548
2531,656,2204
2532,873,7994
2533,291,51433
2534,1531,58434
2535,856,54434
2536,929,82410
2537,702,71723
2538,1392,19356
2539,1508,96760
2540,662,96877
2541,1925,52055
2542,734,75446
2543,710,41134
2544,751,94365
2545,202,86142
2546,1706,59588
2547,736,67407
2548,724,12073
2549,229,3260
2550,1502,19472
2551,1522,29383
2552,1202,41168
2553,266,69398
2554,1835,80185
2555,559,52488
2556,1761,1471
2557,1048,9251
2558,1533,69360
2559,1413,31021
2560,1493,96063
2561,324,37671
2562,1770,45784
2563,229,95813
2564,1367,6653
2565,1396,7547
2566,910,8510
2567,337,23066
2568,488,30807
2569,1143,19513
2570,1606,11250
2571,816,72174
2572,1214,50284
2573,572,25080
2574,1334,84509
2575,1924,75093
2576,692,4330
2577,1893,74928
2578,1372,30252
2579,1809,33883
2580,1988,34928
2581,868,85402
2582,1473,66861
2583,858,36111
2584,1754,78684
2585,1480,28880
2586,1148,78159
2587,383,5886
2588,378,33455
2589,1514,82185
2590,327,3119
2591,1492,37637
2592,485,24420
2593,921,98711
2594,1219,10091
2595,565,46490
2596,1270,40029
2597,1249,81051
2598,1724,64480
2599,1178,13520
2600,374,20093
2601,755,30126
2602,1447,24486
2603,1745,5262
2604,1271,3372
2605,1207,49784
2606,1963,23109
2607,1543,96248
2608,1876,21689
2609,243,30365
2610,231,12195
2611,1576,42769
2612,876,23458
2613,1164,49661
2614,478,28145
2615,626,39612
2616,431,38532
2617,1992,81789
2618,508,90025
2619,1610,7216
2620,1887,97292
2621,1277,75995
2622,1497,92284
2623,1367,21362
2624,1003,61979
2625,1901,26356
2626,1228,70139
2627,1805,93872
2628,966,44095
2629,425,76333
2630,1545,11693
2631,801,74319
2632,347,57208
2633,1074,75303
2634,1402,15721
2635,1911,14977
2636,1177,31298
2637,970,98960
2638,1687,61445
2639,1624,77846
2640,1638,1606
2641,1302,37069
2642,438,19531
2643,1185,67382
2644,1069,79787
2645,1063,79162
2646,852,99546
2647,1172,97167
2648,1291,44437
2649,1492,13432
2650,1378,72210
2651,1026,64448
2652,1543,7677
2653,1929,54956
2654,1039,55859
2655,1702,91184
2656,289,96935
2657,905,75535
2658,381,78593
2659,784,55332
2660,675,66972
2661,785,85115
2662,1602,29192
2663,1864,40296
2664,1406,81250
2665,504,66055
2666,1728,37799
2667,1760,10307
2668,413,62515
2669,856,63879
2670,259,43903
2671,1104,64914
2672,476,80309
2673,1038,27089
2674,1240,64091
2675,1843,97738
2676,414,49244
2677,257,7815
2678,1964,52154
2679,316,85323
2680,1722,18143
2681,1760,25892
2682,1402,30753
2683,1793,6564
2684,1910,58031
2685,262,66915
2686,1163,83836
2687,782,40401
2688,1758,62267
2689,1131,35439
2690,1356,74083
2691,1905,26695
2692,865,57978
2693,1696,66699
2694,381,52407
2695,907,14004
2696,1047,31566
2697,350,92331
2698,1521,60500
2699,419,93789
2700,1636,91051
2701,1617,43467
2702,577,37190
2703,370,69967
2704,545,81155
2705,658,64072
2706,1289,30346
2707,727,4494
2708,562,87826
2709,1868,94219
2710,764,50570
2711,1409,65232
2712,1396,50997
2713,343,87439
2714,595,22601
2715,960,5571
2716,1569,92009
2717,809,77801
2718,757,7210
2719,519,51050
2720,1683,11105
2721,1514,90275
2722,500,84672
2723,1626,27734
2724,1746,11300
2725,549,96369
2726,840,55873
2727,1126,57022
2728,315,71459
2729,1129,55089
2730,1086,64496
2731,480,7620
2732,1889,41596
2733,490,37887
2734,1607,47013
2735,1211,2946
2736,1869,3384
2737,275,76711
2738,212,50469
2739,761,88399
2740,1225,90044
2741,566,74664
2742,1853,35307
2743,1105,42003
2744,491,57712
2745,720,12098
2746,1823,57877
2747,1357,10924
2748,1988,78828
2749,604,58800
2750,721,99439
2751,360,54114
2752,1536,3518
2753,1560,54493
2754,1512,22749
2755,1004,30141
2756,1283,37471
2757,1467,47467
2758,1505,14144
2759,459,64543
2760,1022,33432
2761,1274,88857
2762,1319,55726
2763,1096,60295
2764,1228,93856
2765,777,93130
2766,1412,88404
2767,651,11870
2768,1189,28102
2769,1037,24799
2770,1567,18089
2771,322,56180
2772,987,23962
2773,1683,90625
2774,422,92007
2775,837,24772
2776,1076,70754
2777,537,11774
2778,242,36656
2779,1007,84433
2780,303,49449
2781,1293,57183
2782,1182,53190
2783,224,91522
2784,1007,67893
2785,697,92358
2786,1082,50558
2787,243,52702
2788,800,86418
2789,1212,49204
2790,859,48068
2791,486,86340
2792,1577,50353
2793,1272,86456
2794,493,34923
2795,933,67406
2796,1112,3241
2797,413,73287
2798,1241,96485
2799,1998,19635
2800,753,31637
2801,545,82712
2802,201,43823
2803,562,69970
2804,1696,8707
2805,1392,37372
2806,918,94948
2807,1214,84733
2808,1044,93327
2809,1644,37802
2810,892,45976
2811,761,89453
2812,1886,12362
2813,293,39311
2814,369,88210
2815,721,47936
2816,1902,11034
2817,1283,17559
2818,426,91726
2819,548,62071
2820,717,33415
2821,657,88658
2822,1654,74027
2823,825,9781
2824,598,65205
2825,1996,18464
2826,1815,81181
2827,593,29973
2828,205,4258
2829,215,54645
2830,1082,89201
2831,1626,91334
2832,1592,54924
2833,1582,55310
2834,1799,34896
2835,908,20858
2836,398,72729
2837,1567,26653
2838,1890,51577
2839,1037,64524
2840,1256,55429
2841,754,55799
2842,421,71156
2843,1673,20793
2844,1335,4725
2845,602,42810
2846,878,5390
2847,1449,29011
2848,1474,52524
2849,1719,19350
2850,1470,73700
2851,754,73344
2852,684,36933
2853,1354,84753
2854,538,27304
2855,1467,50382
2856,1517,26946
2857,659,97820
2858,1466,81980
2859,1189,21079
2860,1050,43493
2861,455,42524
2862,1295,27085
2863,1458,4873
2864,828,7543
2865,1593,49711
2866,251,24100
2867,1570,98796
2868,676,89822
2869,1291,59294
2870,814,34082
2871,1339,40617
2872,665,37385
2873,809,97855
2874,1043,48247
2875,517,30459
2876,325,1113
2877,647,66798
2878,1177,87599
2879,798,51119
2880,1533,14999
2881,1990,88851
2882,1422,68506
2883,1130,16857
2884,382,17189
2885,868,60044
2886,210,68764
2887,1812,16901
2888,539,16556
2889,725,93984
2890,1937,76345
2891,1967,64540
2892,782,24117
2893,1447,15314
2894,1060,28664
2895,607,34932
2896,1327,52805
2897,1771,2263
2898,739,89100
2899,611,49853
2900,1946,96068
2901,1405,14307
2902,1751,36445
2903,1758,97108
2904,1218,87382
2905,1309,46807
2906,906,13609
2907,963,25744
2908,1512,39545
2909,411,35300
2910,656,10559
2911,1970,40723
2912,1590,58633
2913,869,90380
2914,737,69041
2915,1789,39627
2916,1012,36898
2917,1751,68607
2918,1581,8395
2919,905,96860
2920,1994,84578
2921,1606,59246
2922,1516,79088
2923,937,1864
2924,1338,51031
2925,589,95706
2926,267,21554
2927,1118,10112
2928,612,74769
2929,772,13479
2930,1677,40437
2931,1022,40303
2932,1008,48223
2933,1866,79910
2934,1312,96316
2935,1086,88105
2936,432,40496
2937,947,62545
2938,1301,4324
2939,869,14585
2940,1879,87897
2941,1187,14564
2942,1666,55533
2943,1958,79368
2944,541,70207
2945,856,27956
2946,1965,56647
2947,705,34464
2948,1054,68825
2949,522,21738
2950,1684,28483
2951,1498,88756
2952,413,1791
2953,552,73557
2954,1164,99269
2955,759,95212
2956,877,68999
2957,609,77701
2958,1205,13106
2959,754,33546
2960,1548,93811
2961,1615,70343
2962,1574,9867
2963,1181,2026
2964,269,54471
2965,1548,28833
2966,1774,53282
2967,1300,74222
2968,839,53249
2969,699,62032
2970,626,70672
2971,1394,11913
2972,1813,38185
2973,279,13304
2974,430,16518
2975,1919,75566
2976,1813,93771
2977,953,44228
2978,1208,68689
2979,605,21212
2980,1099,98314
2981,1882,49272
